Name,ROI,Day,Month,Width,Height,x,y,Class,Label,Status
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,91.0,16.0,0,CL,Continued
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,89.0,14.0,0,CL,Continued
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,88.0,14.0,0,CL,Continued
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,87.0,13.0,0,CL,Continued
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,84.0,13.0,0,CL,Continued
2614_79_17_c2_cp1,2614_79_17,2614,2,23,12,83.0,12.0,0,CL,Continued
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,83.0,15.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,82.0,16.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,81.0,16.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,80.0,17.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,79.0,17.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,77.0,19.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,77.0,24.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,79.0,26.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,80.0,26.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,81.0,27.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,85.0,27.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,87.0,25.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,88.0,25.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,93.0,20.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,93.0,19.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,94.0,18.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,94.0,16.0,0,CL,New
2616_84_20_c2_cp1,2616_84_20,2616,3,18,13,93.0,15.0,0,CL,New
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,82.0,16.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,81.0,17.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,80.0,17.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,80.0,23.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,82.0,25.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,82.0,26.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,84.0,28.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,85.0,28.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,86.0,29.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,92.0,29.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,93.0,28.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,95.0,28.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,97.0,26.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,98.0,26.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,98.0,25.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,99.0,24.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,99.0,23.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,98.0,22.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,97.0,22.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,96.0,21.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,95.0,21.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,94.0,20.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,93.0,20.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,92.0,19.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,91.0,19.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,90.0,18.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,89.0,18.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,88.0,17.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,86.0,17.0,0,CL,Continued
2617_88_22_c2_cp1,2617_88_22,2617,3,20,14,85.0,16.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,93.0,18.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,92.0,19.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,91.0,19.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,90.0,20.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,89.0,20.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,88.0,21.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,88.0,23.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,89.0,24.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,89.0,25.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,90.0,25.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,92.0,27.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,94.0,27.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,95.0,28.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,97.0,28.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,98.0,27.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,100.0,27.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,102.0,25.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,103.0,25.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,104.0,24.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,104.0,23.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,105.0,22.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,105.0,21.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,104.0,20.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,104.0,19.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,102.0,19.0,0,CL,Continued
2618_96_22_c2_cp1,2618_96_22,2618,3,18,11,101.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,98.0,17.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,97.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,95.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,94.0,19.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,94.0,21.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,95.0,22.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,97.0,22.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,98.0,23.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,104.0,23.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,105.0,22.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,106.0,22.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,107.0,21.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,107.0,20.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,106.0,19.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,106.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,105.0,19.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,104.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,101.0,18.0,0,CL,Continued
2619_100_20_c2_cp1,2619_100_20,2619,3,14,7,100.0,17.0,0,CL,Continued
261_59_18_c11_cp1,261_59_18,261,9,15,10,54.0,15.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,52.0,17.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,52.0,19.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,53.0,20.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,54.0,20.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,55.0,21.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,56.0,21.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,57.0,22.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,58.0,22.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,59.0,23.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,61.0,23.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,62.0,24.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,63.0,24.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,66.0,21.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,66.0,19.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,65.0,18.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,65.0,17.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,64.0,17.0,1,COH,New
261_59_18_c11_cp1,261_59_18,261,9,15,10,62.0,15.0,1,COH,New
261_51_30_c9_cp2,261_51_30,261,9,9,8,49.0,27.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,48.0,28.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,48.0,30.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,49.0,31.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,49.0,32.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,50.0,33.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,51.0,33.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,52.0,34.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,53.0,34.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,54.0,33.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,55.0,33.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,56.0,32.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,56.0,30.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,54.0,28.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,53.0,28.0,2,COL,Continued
261_51_30_c9_cp2,261_51_30,261,9,9,8,52.0,27.0,2,COL,Continued
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,94.0,15.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,93.0,16.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,92.0,16.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,92.0,17.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,91.0,18.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,92.0,19.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,92.0,20.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,93.0,21.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,94.0,21.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,95.0,22.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,96.0,22.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,97.0,23.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,110.0,23.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,111.0,22.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,112.0,22.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,112.0,15.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,111.0,16.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,101.0,16.0,3,NROI,New
2620_102_19_c2_cp1,2620_102_19,2620,3,22,9,100.0,15.0,3,NROI,New
262_58_29_c9_cp2,262_58_29,262,9,7,5,56.0,28.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,55.0,29.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,55.0,30.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,56.0,31.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,57.0,31.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,58.0,32.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,59.0,32.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,61.0,30.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,61.0,29.0,2,COL,Continued
262_58_29_c9_cp2,262_58_29,262,9,7,5,60.0,28.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,62.0,25.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,61.0,26.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,60.0,26.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,59.0,27.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,59.0,29.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,61.0,31.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,64.0,31.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,65.0,30.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,66.0,30.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,66.0,27.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,65.0,26.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,64.0,26.0,2,COL,Continued
263_62_28_c9_cp2,263_62_28,263,9,8,7,63.0,25.0,2,COL,Continued
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,86.0,18.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,84.0,20.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,84.0,22.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,85.0,23.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,85.0,24.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,86.0,25.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,86.0,26.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,90.0,30.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,94.0,30.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,95.0,29.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,95.0,28.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,96.0,27.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,95.0,26.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,95.0,25.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,94.0,24.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,94.0,23.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,90.0,19.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,89.0,19.0,0,CL,New
2654_89_24_c2_cp3,2654_89_24,2654,4,13,13,88.0,18.0,0,CL,New
2655_98_24_c2_cp2,2655_98_24,2655,4,3,3,98.0,23.0,0,CL,Continued
2655_98_24_c2_cp2,2655_98_24,2655,4,3,3,97.0,24.0,0,CL,Continued
2655_98_24_c2_cp2,2655_98_24,2655,4,3,3,98.0,25.0,0,CL,Continued
2655_98_24_c2_cp2,2655_98_24,2655,4,3,3,99.0,25.0,0,CL,Continued
2655_98_24_c2_cp2,2655_98_24,2655,4,3,3,99.0,23.0,0,CL,Continued
265_75_49_c12_cp2,265_75_49,265,9,7,10,74.0,45.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,72.0,47.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,72.0,50.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,73.0,51.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,73.0,52.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,75.0,54.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,76.0,54.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,77.0,53.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,77.0,52.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,78.0,51.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,78.0,49.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,77.0,48.0,2,COL,New
265_75_49_c12_cp2,265_75_49,265,9,7,10,77.0,45.0,2,COL,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,60.0,62.0,1,COH,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,60.0,63.0,1,COH,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,62.0,65.0,1,COH,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,62.0,64.0,1,COH,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,61.0,63.0,1,COH,New
265_60_63_c15_cp2,265_60_63,265,9,3,4,61.0,62.0,1,COH,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,16.0,57.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,15.0,58.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,14.0,58.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,13.0,59.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,13.0,60.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,12.0,61.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,13.0,62.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,13.0,63.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,14.0,64.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,16.0,64.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,17.0,63.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,18.0,63.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,20.0,61.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,20.0,59.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,21.0,58.0,2,COL,New
2663_16_60_c12_cp2,2663_16_60,2663,4,10,8,20.0,57.0,2,COL,New
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,16.0,54.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,14.0,56.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,14.0,57.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,13.0,58.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,14.0,59.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,14.0,61.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,16.0,63.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,18.0,63.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,22.0,59.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,22.0,58.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,23.0,57.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,23.0,56.0,2,COL,Continued
2664_17_58_c13_cp2,2664_17_58,2664,4,11,10,21.0,54.0,2,COL,Continued
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,95.0,34.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,94.0,35.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,93.0,35.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,92.0,36.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,92.0,37.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,93.0,38.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,93.0,39.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,94.0,40.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,95.0,40.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,96.0,41.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,98.0,41.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,99.0,40.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,100.0,40.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,101.0,39.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,101.0,37.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,99.0,35.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,98.0,35.0,2,COL,New
2664_96_37_c7_cp2,2664_96_37,2664,4,10,8,97.0,34.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,94.0,34.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,95.0,33.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,97.0,33.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,98.0,34.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,99.0,34.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,102.0,37.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,102.0,39.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,100.0,41.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,99.0,41.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,98.0,42.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,96.0,42.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,95.0,41.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,94.0,41.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,92.0,39.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,92.0,38.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,91.0,37.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,91.0,36.0,2,COL,New
2664_96_37_c8_cp2,2664_96_37,2664,4,15,13,93.0,34.0,2,COL,New
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,96.0,34.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,95.0,35.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,94.0,35.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,93.0,36.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,93.0,37.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,92.0,38.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,92.0,39.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,93.0,40.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,93.0,41.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,97.0,41.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,100.0,38.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,100.0,36.0,2,COL,Continued
2665_96_37_c6_cp2,2665_96_37,2665,4,9,8,98.0,34.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,97.0,31.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,96.0,32.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,94.0,32.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,93.0,33.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,92.0,33.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,91.0,34.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,91.0,35.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,90.0,36.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,90.0,41.0,2,COL,Continued
2665_96_37_c7_cp2,2665_96_37,2665,4,15,14,91.0,42.0,2,COL,Continued
